perturbation_scan_id	batch_id	cmap_name	concentration (M)	duration (h)	cell	array	vehicle	rep;cell;cmap_name	rep;cell;cmap_name;array	rep;cell;cmap_name;array;batch_id	rep;cell;cmap_name;array;batch_id;concentration (M)
5500024028849050407172.F05	677	torasemide	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	3220	2366	1086	2483
5500024028849050407172.F06	677	pyrvinium	3.4e-06	6	MCF7	HT_HG-U133A	DMSO	732	3080	2471	2325
5500024028849050407172.F07	678	Prestwick-1085	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	835	976	2043	3982
5500024028849050407172.F08	678	cyclopentolate	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	361	1750	975	871
5500024028849050407172.F09	678	verteporfin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	2380	1461	4527	5688
5500024028849050407172.F11	678	repaglinide	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	1292	245	3907	3899
5500024028849050407172.F12	678	trifluridine	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	1834	793	6082	2533
5500024028849050407172.G01	677	risperidone	9.8e-06	6	MCF7	HT_HG-U133A	DMSO	2209	1316	2831	6176
5500024028849050407172.G02	677	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3537	2131
5500024028849050407172.G03	677	levocabastine	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	690	2669	4303	2366
5500024028849050407172.G05	677	roxarsone	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	716	2814	4639	2576
5500024028849050407172.G06	677	piribedil	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	3080	586	998	2470
5500024028849050407172.G07	678	saquinavir	5.2e-06	6	MCF7	HT_HG-U133A	DMSO	2330	651	2281	5394
5500024028849050407172.G08	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.G09	678	sertaconazole	8e-06	6	MCF7	HT_HG-U133A	DMSO	2882	3034	531	1438
5500024028849050407172.G10	678	piperidolate	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1271	1543	2099	3152
5500024028849050407172.G11	678	milrinone	1.9e-05	6	MCF7	HT_HG-U133A	DMSO	1041	790	2364	1591
5500024028849050407172.H01	677	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3537	2131
5500024028849050407172.H02	677	ozagrel	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	1235	1060	2119	816
5500024028849050407172.H03	677	asiaticoside	4.2e-06	6	MCF7	HT_HG-U133A	DMSO	2462	3171	5753	314
5500024028849050407172.H04	677	proguanil	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2961	272	3462	5308
5500024028849050407172.H05	677	pivampicillin	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	1697	3703	5655	3476
5500024028849050407172.H06	677	tribenoside	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3410	100	1485	2526
5500024028849050407172.H07	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.H08	678	meprylcaine	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	593	1677	174	6264
5500024028849050407172.H09	678	cyproterone	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	3433	1656	4143	934
5500024028849050407172.H10	678	Prestwick-1084	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	3494	2100	2518	5587
5500024028849050407172.H11	678	sulfadoxine	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	2487	1630	4299	5053
5500024028849050407172.H12	678	natamycin	6e-06	6	MCF7	HT_HG-U133A	DMSO	1483	2484	1607	4011
5500024030402071707277.A01	654	naringenin	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	2417	383	3274	3908
5500024030402071707277.A02	654	primaquine	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	591	1561	3460	665
5500024030402071707277.A03	654	amantadine	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	3015	2174	1460	2741
5500024030402071707277.A04	654	betulinic acid	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	2837	3392	2136	5018
5500024030402071707277.A05	654	chlorogenic acid	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	174	2788	630	88
5500024030402071707277.A06	654	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	5032	3081
5500024030402071707277.A07	655	hexetidine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2279	2976	893	209
5500024030402071707277.A08	655	cefotiam	7.2000000000000005e-06	6	MCF7	HT_HG-U133A	DMSO	448	1619	2543	3692
5500024030402071707277.A09	655	nitrofural	2.02e-05	6	MCF7	HT_HG-U133A	DMSO	2643	92	4472	1077
5500024030402071707277.A10	655	biperiden	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	3566	1138	2222	13
5500024030402071707277.A11	655	iohexol	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	2758	1885	1976	1681
5500024030402071707277.A12	655	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	221	912
5500024030402071707277.B01	654	bacampicillin	8e-06	6	MCF7	HT_HG-U133A	DMSO	2715	2700	1361	5021
5500024030402071707277.B02	654	buflomedil	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	2792	3067	4832	330
5500024030402071707277.B03	654	digitoxigenin	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1596	727	5490	4537
5500024030402071707277.B04	654	carteolol	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	2188	1325	2718	3727
5500024030402071707277.B05	654	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	5032	3081
5500024030402071707277.B06	654	meclocycline	5.8e-06	6	MCF7	HT_HG-U133A	DMSO	2048	3573	1897	2468
5500024030402071707277.B08	655	fluoxetine	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	1123	2040	5699	3446
5500024030402071707277.B09	655	glycocholic acid	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	713	183	1005	602
5500024030402071707277.B10	655	pirenperone	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	3587	1498	3768	5581
5500024030402071707277.B11	655	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	221	912
5500024030402071707277.B12	655	ciclopirox	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1839	1825	4069	4663
5500024030402071707277.C01	654	ciclosporin	3.4e-06	6	MCF7	HT_HG-U133A	DMSO	75	1814	2144	3018
5500024030402071707277.C02	654	cyclobenzaprine	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	1760	1945	786	272
5500024030402071707277.C03	654	mebhydrolin	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	1733	2145	4240	2227
5500024030402071707277.C04	654	myricetin	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	3501	2734	4913	3520
5500024030402071707277.C05	654	brompheniramine	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	851	3379	3420	4634
5500024030402071707277.C06	654	SR-95639A	1e-05	6	MCF7	HT_HG-U133A	DMSO	1079	780	1967	3038
5500024030402071707277.C07	655	dinoprost	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3150	670	698	4843
5500024030402071707277.C08	655	ceforanide	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	1003	84	4862	3875
5500024030402071707277.C09	655	puromycin	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3517	172	2324	1643
5500024030402071707277.C10	655	serotonin	1.88e-05	6	MCF7	HT_HG-U133A	DMSO	3226	410	4619	6097
5500024030402071707277.C12	655	metixene	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	779	3121	66	4090
5500024030402071707277.D01	654	N-acetylmuramic acid	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	2032	3044	617	3359
5500024030402071707277.D02	654	piperine	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	735	1865	4647	1018
5500024030402071707277.D03	654	pepstatin	5.8e-06	6	MCF7	HT_HG-U133A	DMSO	3087	2412	3437	3898
5500024030402071707277.D04	654	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	5032	3081
5500024030402071707277.D05	654	N-acetyl-L-aspartic acid	2.28e-05	6	MCF7	HT_HG-U133A	DMSO	637	3069	2585	5808
5500024030402071707277.D06	654	Chicago Sky Blue 6B	4e-06	6	MCF7	HT_HG-U133A	DMSO	624	688	1478	1238
5500024030402071707277.D07	655	amphotericin B	4.4e-06	6	MCF7	HT_HG-U133A	DMSO	563	285	995	3077
5500024030402071707277.D08	655	ergocalciferol	1e-05	6	MCF7	HT_HG-U133A	DMSO	1145	106	3277	4311
5500024030402071707277.D09	655	cisapride	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	2377	1718	401	1779
5500024030402071707277.D10	655	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	221	912
5500024030402071707277.D11	655	epiandrosterone	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1986	2724	3108	1386
5500024030402071707277.D12	655	dicloxacillin	8.2e-06	6	MCF7	HT_HG-U133A	DMSO	2989	3108	5864	1093
5500024030402071707277.E01	654	apigenin	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2610	78	1316	2528
5500024030402071707277.E02	654	7-aminocephalosporanic acid	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	2181	577	4711	4268
5500024030402071707277.E03	654	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	5032	3081
5500024030402071707277.E04	654	cefadroxil	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	3197	2111	5267	1217
5500024030402071707277.E05	654	ginkgolide A	9.8e-06	6	MCF7	HT_HG-U133A	DMSO	2827	255	6077	2740
5500024030402071707277.E06	654	lysergol	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	3168	140	4488	3795
5500024030402071707277.E07	655	carbimazole	2.14e-05	6	MCF7	HT_HG-U133A	DMSO	1112	2219	1570	2775
5500024030402071707277.E08	655	pilocarpine	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2218	767	241	4822
5500024030402071707277.E09	655	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	221	912
5500024030402071707277.E11	655	niridazole	1.86e-05	6	MCF7	HT_HG-U133A	DMSO	962	1293	4627	1968
5500024030402071707277.E12	655	methoxsalen	1.86e-05	6	MCF7	HT_HG-U133A	DMSO	3125	497	2961	323
5500024030402071707277.F01	654	cyanocobalamin	3e-06	6	MCF7	HT_HG-U133A	DMSO	3593	994	1	5921
5500024030402071707277.F02	654	SR-95531	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	817	733	2052	1273
5500024030402071707277.F04	654	metrizamide	5e-06	6	MCF7	HT_HG-U133A	DMSO	2136	501	4224	5217
5500024030402071707277.F06	654	dl-alpha tocopherol	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	1489	258	628	5060
5500024030402071707277.F07	655	melatonin	1.7199999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	3245	885	5150	5360
5500024030402071707277.F08	655	neostigmine bromide	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	875	3789	1940	3306
5500024030402071707277.F09	655	felodipine	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	2901	3747	545	2718
5500024030402071707277.F10	655	amiodarone	5.8e-06	6	MCF7	HT_HG-U133A	DMSO	3041	1473	2231	124
5500024030402071707277.F11	655	bisacodyl	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	72	1332	5132	5664
5500024030402071707277.F12	655	colecalciferol	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	1554	298	3927	845
5500024030402071707277.G01	654	cefixime	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	191	3742	4999	1517
5500024030402071707277.G02	654	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	5032	3081
5500024030402071707277.G03	654	calcium pantothenate	8e-06	6	MCF7	HT_HG-U133A	DMSO	304	1571	1177	3433
5500024030402071707277.G04	654	levothyroxine sodium	5.2e-06	6	MCF7	HT_HG-U133A	DMSO	2780	1563	2060	5531
5500024030402071707277.G05	654	carbarsone	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	3346	895	3598	1135
5500024030402071707277.G06	654	carisoprodol	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	206	797	16	4610
5500024030402071707277.G07	655	butoconazole	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2016	814	2162	5948
5500024030402071707277.G08	655	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	221	912
5500024030402071707277.G10	655	cephaeline	6e-06	6	MCF7	HT_HG-U133A	DMSO	3049	1331	2494	1935
5500024030402071707277.G11	655	doxorubicin	6.8e-06	6	MCF7	HT_HG-U133A	DMSO	1178	2561	5397	1579
5500024030402071707277.G12	655	velnacrine	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	1168	706	4763	1940
5500024030402071707277.H02	654	carcinine	2.2e-05	6	MCF7	HT_HG-U133A	DMSO	2312	910	5510	5318
5500024030402071707277.H04	654	corticosterone	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	3342	1482	4922	2867
5500024030402071707277.H05	654	fusaric acid	2.24e-05	6	MCF7	HT_HG-U133A	DMSO	2585	1497	1245	2068
5500024030402071707277.H06	654	lactobionic acid	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	2764	805	3637	1359
5500024030402071707277.H07	655	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	221	912
5500024030402071707277.H08	655	digoxin	5.2e-06	6	MCF7	HT_HG-U133A	DMSO	3265	3359	2947	1260
5500024030402071707277.H09	655	hydrocortisone	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	870	883	5403	6022
5500024030402071707277.H10	655	meclozine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	488	3337	4920	4517
5500024030402071707277.H11	655	naringin	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	449	3739	5546	2615
5500024030402071707277.H12	655	progesterone	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	3323	306	33	5976
5500024030402071707279.A01	729	ambroxol	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	1766	3257	2237	5518
5500024030402071707279.A02	729	paclitaxel	4.6e-06	6	MCF7	HT_HG-U133A	DMSO	1295	969	5941	4779
5500024030402071707279.A03	729	nitrofural	2.02e-05	6	MCF7	HT_HG-U133A	DMSO	2643	92	2618	797
5500024030402071707279.A04	729	benserazide	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	3301	903	345	4216
5500024030402071707279.A05	729	primidone	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	634	992	5962	2180
5500024030402071707279.A06	729	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4574	616
5500024030402071707279.A07	730	chlortetracycline	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	3242	1274	4697	1697
5500024030402071707279.A08	730	cefotiam	7.2000000000000005e-06	6	MCF7	HT_HG-U133A	DMSO	448	1619	2035	1212
5500024030402071707279.A09	730	nilutamide	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	2895	1156	3971	6084
5500024030402071707279.A10	730	xamoterol	5e-06	6	MCF7	HT_HG-U133A	DMSO	1849	129	4464	6142
5500024030402071707279.A11	730	anisomycin	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1419	1884	4067	994
5500024030402071707279.A12	730	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3433	2321
5500024030402071707279.B01	729	amikacin	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	707	3358	5411	6106
5500024030402071707279.B02	729	danazol	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2685	2809	6075	252
5500024030402071707279.B03	729	glycocholic acid	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	713	183	1717	5417
5500024030402071707279.B04	729	promethazine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	308	2980	1310	3347
5500024030402071707279.B05	729	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4574	616
5500024030402071707279.B07	730	lynestrenol	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	1699	999	1424	1198
5500024030402071707279.B08	730	fluoxetine	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	1123	2040	5235	3538
5500024030402071707279.B09	730	desoxycortone	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	2741	3435	1738	2078
5500024030402071707279.B10	730	propranolol	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	1376	642	2049	4122
5500024030402071707279.B11	730	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3433	2321
5500024030402071707279.B12	730	adenosine phosphate	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	2857	2400	1515	3148
5500024030402071707279.C02	729	diltiazem	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	3350	2396	202	3182
5500024030402071707279.C03	729	puromycin	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3517	172	404	4081
5500024030402071707279.C04	729	dexibuprofen	1.94e-05	6	MCF7	HT_HG-U133A	DMSO	3344	3373	285	5092
5500024030402071707279.C05	729	monobenzone	2e-05	6	MCF7	HT_HG-U133A	DMSO	2600	1975	2342	2869
5500024030402071707279.C06	729	hesperidin	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	2052	51	3209	3642
5500024030402071707279.C07	730	hesperetin	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	641	444	4994	2856
5500024030402071707279.C08	730	ceforanide	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	1003	84	4448	1406
5500024030402071707279.C11	730	fusidic acid	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	330	1678	3211	4180
5500024030402071707279.C12	730	mitoxantrone	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	3405	3147	4266	239
5500024030402071707279.D01	729	methylergometrine	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	2335	1035	2925	1161
5500024030402071707279.D02	729	moroxydine	1.92e-05	6	MCF7	HT_HG-U133A	DMSO	166	1315	107	3213
5500024030402071707279.D03	729	cisapride	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	2377	1718	4738	1477
5500024030402071707279.D04	729	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4574	616
5500024030402071707279.D05	729	propofol	2.24e-05	6	MCF7	HT_HG-U133A	DMSO	1153	3809	2055	5368
5500024030402071707279.D06	729	flupentixol	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	259	1133	4454	1141
5500024030402071707279.D07	730	midecamycin	5e-06	6	MCF7	HT_HG-U133A	DMSO	1010	17	1850	1904
5500024030402071707279.D08	730	ergocalciferol	1e-05	6	MCF7	HT_HG-U133A	DMSO	1145	106	124	5790
5500024030402071707279.D09	730	idazoxan	1.66e-05	6	MCF7	HT_HG-U133A	DMSO	3030	3304	1694	2535
5500024030402071707279.D10	730	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3433	2321
5500024030402071707279.D11	730	bisoprolol	9e-06	6	MCF7	HT_HG-U133A	DMSO	1627	2932	356	3770
5500024030402071707279.D12	730	zaprinast	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	951	2727	953	52
5500024030402071707279.E01	729	phenylpropanolamine	2.14e-05	6	MCF7	HT_HG-U133A	DMSO	3201	3599	2537	1890
5500024030402071707279.E02	729	ciprofloxacin	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3456	3668	2085	4442
5500024030402071707279.E03	729	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4574	616
5500024030402071707279.E04	729	florfenicol	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	2675	1761	3076	1874
5500024030402071707279.E05	729	nicotinic acid	3.24e-05	6	MCF7	HT_HG-U133A	DMSO	3395	1653	4074	3768
5500024030402071707279.E06	729	mimosine	2.02e-05	6	MCF7	HT_HG-U133A	DMSO	805	1519	4394	5196
5500024030402071707279.E07	730	cyproheptadine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	23	247	4878	4590
5500024030402071707279.E08	730	pilocarpine	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2218	767	5967	2268
5500024030402071707279.E09	730	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3433	2321
5500024030402071707279.E10	730	carbachol	2.18e-05	6	MCF7	HT_HG-U133A	DMSO	3029	3462	4095	4770
5500024030402071707279.E11	730	buspirone	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	3239	1163	1097	5758
5500024030402071707279.E12	730	metergoline	1e-05	6	MCF7	HT_HG-U133A	DMSO	349	1844	4992	6247
5500024030402071707279.F01	729	desipramine	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	2667	2919	1269	5686
5500024030402071707279.F02	729	loxapine	9e-06	6	MCF7	HT_HG-U133A	DMSO	1730	1558	1601	5648
5500024030402071707279.F03	729	felodipine	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	2901	3747	4861	5066
5500024030402071707279.F04	729	urapidil	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	3136	2744	3362	4296
5500024030402071707279.F05	729	profenamine	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	2544	570	3673	4504
5500024030402071707279.F06	729	tacrine	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	2576	753	3724	840
5500024030402071707279.F07	730	metanephrine	1.7199999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	1421	1988	2438	4473
5500024030402071707279.F08	730	neostigmine bromide	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	875	3789	1420	825
5500024030402071707279.F10	730	ethaverine	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2641	2701	1982	5811
5500024030402071707279.F11	730	oxantel	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	1941	3372	4260	5065
5500024030402071707279.F12	730	hemicholinium	7.000000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1156	2472	5984	487
5500024030402071707279.G01	729	debrisoquine	9e-06	6	MCF7	HT_HG-U133A	DMSO	1021	3349	5366	2030
5500024030402071707279.G02	729	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4574	616
5500024030402071707279.G04	729	flucytosine	3.1e-05	6	MCF7	HT_HG-U133A	DMSO	1327	3479	655	2981
5500024030402071707279.G05	729	fluvastatin	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2506	3797	4966	4014
5500024030402071707279.G06	729	chlorprothixene	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	2213	892	542	5010
5500024030402071707279.G07	730	erythromycin	5.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	794	2446	317	1084
5500024030402071707279.G08	730	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3433	2321
5500024030402071707279.G09	730	rolipram	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	718	3026	5061	3666
5500024030402071707279.G10	730	rolitetracycline	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	808	1377	3197	1763
5500024030402071707279.G11	730	N6-methyladenosine	1.42e-05	6	MCF7	HT_HG-U133A	DMSO	2372	1531	3674	1705
5500024030402071707279.G12	730	zidovudine	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1206	3055	1363	5224
5500024030402071707279.H01	729	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4574	616
5500024030402071707279.H02	729	apomorphine	6.4e-06	6	MCF7	HT_HG-U133A	DMSO	1432	2507	3384	837
5500024030402071707279.H03	729	hydrocortisone	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	870	883	3618	2021
5500024030402071707279.H04	729	meglumine	2.04e-05	6	MCF7	HT_HG-U133A	DMSO	2688	1791	3349	1976
5500024030402071707279.H05	729	diclofenamide	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	3317	1769	2340	401
5500024030402071707279.H06	729	naftidrofuryl	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	531	1231	550	1321
5500024030402071707279.H07	730	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3433	2321
5500024030402071707279.H08	730	digoxin	5.2e-06	6	MCF7	HT_HG-U133A	DMSO	3265	3359	2444	5026
5500024030402071707279.H09	730	(-)-atenolol	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1643	1947	1495	3809
5500024030402071707279.H10	730	ioversol	5e-06	6	MCF7	HT_HG-U133A	DMSO	1755	461	2149	3698
5500024030402071707279.H11	730	benfluorex	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	881	1723	464	4819
5500024030403071907251.A07	685	etiocholanolone	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3195	480	2568	605
5500024030403071907251.A08	685	diphenylpyraline	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	2832	2952	4135	5117
5500024030403071907251.A09	685	finasteride	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3511	2148	5982	3045
5500024030403071907251.A10	685	betonicine	2.52e-05	6	MCF7	HT_HG-U133A	DMSO	267	3090	5743	6182
5500024030403071907251.A12	685	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1701	4875
5500024030403071907251.B07	685	myosmine	2.7399999999999995e-05	6	MCF7	HT_HG-U133A	DMSO	2239	1292	3810	4056
5500024030403071907251.B08	685	benzamil	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	485	3398	3653	1502
5500024030403071907251.B09	685	foliosidine	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	2245	3376	1540	1609
5500024030403071907251.B10	685	gossypol	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	3400	3355	1562	4531
5500024030403071907251.B11	685	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1701	4875
5500024030403071907251.B12	685	karakoline	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1120	667	3588	1673
5500024030403071907251.C08	685	PNU-0230031	1e-05	6	MCF7	HT_HG-U133A	DMSO	683	2900	5662	4386
5500024030403071907251.C09	685	0179445-0000	1e-05	6	MCF7	HT_HG-U133A	DMSO	1445	3287	8	3025
5500024030403071907251.C11	685	PNU-0230031	1e-06	6	MCF7	HT_HG-U133A	DMSO	683	2900	5662	5769
5500024030403071907251.C12	685	0179445-0000	1e-06	6	MCF7	HT_HG-U133A	DMSO	1445	3287	8	4382
5500024030403071907251.D07	685	6-benzylaminopurine	1.7800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	414	2629	1518	1558
5500024030403071907251.D08	685	prilocaine	1.56e-05	6	MCF7	HT_HG-U133A	DMSO	1124	1803	668	1071
5500024030403071907251.D09	685	metoclopramide	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2967	3180	5571	1006
5500024030403071907251.D10	685	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1701	4875
5500024030403071907251.D11	685	ketoprofen	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	437	634	1020	5548
5500024030403071907251.D12	685	nefopam	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1519	2872	4107	3374
5500024030403071907251.E07	685	fenbufen	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	438	1768	130	1284
5500024030403071907251.E08	685	tropicamide	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	576	1493	3377	1893
